source,condition,reference_group,seed,R,n0,n1,n2,mm_dim,height,code_version,epsilon,label,status,heldout,truth,instrument_margin,achieved_density,mm_distance,abundance_distance,height_distance,p,null_gap,layer_count,moves,beta,sample,acceptance,S
P6,"k=40,moves=20",orders_n600,119.0,174986.0,7064.0,1250.0,51.0,1.0429832000082264,52.0,ba90aa8,,0.0,ok,0.08375,0.4341337674671008,-0.08533441866775196,,26.618612627317656,87.90670267523902,3.7823560536523444,,0.105,40.0,20.0,,,,
P6,"k=40,moves=100",orders_n600,119.0,173032.0,4628.0,1903.0,869.0,1.0609503010184445,74.0,ba90aa8,,0.0,ok,0.2475,0.35689236579444295,-1.525,,26.121681955965347,23.265755342116595,11.764668756264772,,-0.05249999999999999,40.0,100.0,,,,
P6,"k=40,moves=500",orders_n600,119.0,165333.0,2558.0,1836.0,1447.0,1.1327254988854332,100.0,ba90aa8,,0.0,ok,0.15625,0.4379860287333597,-0.7375,,24.136537149232023,12.239969940256621,18.607470934740114,,0.026249999999999996,40.0,500.0,,,,
P6,"k=60,moves=100",orders_n600,119.0,174053.0,3807.0,1101.0,418.0,1.0515505581513507,89.0,ba90aa8,,0.0,ok,0.06375,0.2678332888057708,0.24999999999999994,,26.381658261036907,43.66278856274968,15.95638421519761,,0.125,60.0,100.0,,,,
P6,"k=60,moves=500",orders_n600,119.0,165638.0,2434.0,1720.0,1422.0,1.1298497552007172,108.0,ba90aa8,,0.0,ok,0.115,0.21889431323393588,-0.15,,24.21607392253064,14.15226605946446,20.359997797217567,,0.14375,60.0,500.0,,,,
P5,beta=2,orders_n600,100.0,89474.0,2989.0,2377.0,2054.0,2.005589662734897,43.0,79ca113,,1.0,ok,0.025,0.14006300866369126,0.6498424783407719,,0.004974310763981226,0.7618214904259276,0.49628118596649745,,0.22624999999999998,,,2.0,0.0,0.97844,1.6862227213154775
P5,beta=2,orders_n600,100.0,92528.0,3064.0,2368.0,2151.0,1.9607548833949018,50.0,79ca113,,1.0,ok,0.0375,0.13422642500656684,0.625,,1.235057510990992,0.8687083455967044,2.8979861150183437,,0.20875,,,2.0,1.0,0.97844,1.7242217224011895
P5,beta=2,orders_n600,100.0,88481.0,3001.0,2416.0,2028.0,2.020448841615414,43.0,79ca113,,1.0,ok,0.04,0.17796498617875478,0.5550875345531131,,0.41594666143090414,0.9336137707077256,0.49628118596649745,,0.1725,,,2.0,2.0,0.97844,1.8003359382306172
P5,beta=2,orders_n600,101.0,93483.0,2979.0,2436.0,2117.0,1.946992732431509,46.0,79ca113,,1.0,ok,0.03125,0.11695983197689683,0.6875,,1.6156884716340725,0.3201799657890475,1.0201441786168226,,0.26125,,,2.0,0.0,0.9785443333333333,2.266789296957615
P5,beta=2,orders_n600,101.0,90380.0,2955.0,2406.0,2030.0,1.9921547561902733,44.0,79ca113,,1.0,ok,0.02,0.12342602308499476,0.6914349422875132,,0.36660578582357983,0.9323424558668982,0.0203873799338059,,0.2525,,,2.0,1.0,0.9785443333333333,2.2771672097588116
P5,beta=2,orders_n600,101.0,88945.0,2965.0,2451.0,2122.0,2.0134879204908547,46.0,79ca113,,1.0,ok,0.04375,0.13866701584391777,0.5625,,0.22342282546591338,0.5278798044528911,1.0201441786168226,,0.26125,,,2.0,2.0,0.9785443333333333,1.801839929403691
P5,beta=2,orders_n600,102.0,89253.0,2976.0,2413.0,2070.0,2.008884445235269,45.0,79ca113,,1.0,ok,0.02875,0.15838590956887486,0.6040352260778129,,0.09610078013367869,0.4690640345216869,0.5256996681984955,,0.21625,,,2.0,0.0,0.9785106666666666,2.3517738041743
P5,beta=2,orders_n600,102.0,90187.0,3003.0,2500.0,2167.0,1.995007055780988,43.0,79ca113,,1.0,ok,0.03375,0.14278228975635315,0.6430442756091171,,0.28771742482946555,1.2318947989937687,0.49628118596649745,,0.22999999999999998,,,2.0,1.0,0.9785106666666666,2.026877438170345
P5,beta=2,orders_n600,102.0,90826.0,3051.0,2409.0,2086.0,1.9855832339558663,43.0,79ca113,,1.0,ok,0.02875,0.14349657714586625,0.6412585571353343,,0.5483597011543438,0.548084870791923,0.49628118596649745,,0.2025,,,2.0,2.0,0.9785106666666666,1.9688947360453106
P5,beta=8,orders_n600,100.0,87735.0,3093.0,2381.0,2139.0,2.0317061543458674,44.0,79ca113,,1.0,ok,0.0325,0.11930101169360137,0.675,,0.7272992813992438,0.8897636883998413,0.0203873799338059,,0.22124999999999997,,,8.0,0.0,0.9204886666666666,1.761422247457844
P5,beta=8,orders_n600,100.0,88727.0,3042.0,2389.0,2153.0,2.0167544724735667,42.0,79ca113,,1.0,ok,0.04,0.13381483913328956,0.6,,0.3137685005335337,0.6427398448806235,1.0248282246734566,,0.3125,,,8.0,1.0,0.9204886666666666,1.612163795706092
P5,beta=8,orders_n600,100.0,87899.0,3055.0,2442.0,2134.0,2.029224337917819,43.0,79ca113,,1.0,ok,0.03,0.11983144587832499,0.7000000000000001,,0.6586576734369013,0.6660792002651796,0.49628118596649745,,0.24125,,,8.0,2.0,0.9204886666666666,1.5404703265583635
P5,beta=8,orders_n600,101.0,89719.0,3052.0,2463.0,2135.0,2.001945191401493,45.0,79ca113,,1.0,ok,0.03375,0.13234327769746354,0.6625,,0.09582378601315895,0.8304444479652046,0.5256996681984955,,0.2475,,,8.0,0.0,0.9201093333333333,1.4343618757612688
P5,beta=8,orders_n600,101.0,90390.0,3036.0,2517.0,2110.0,1.9920071101704622,44.0,79ca113,,1.0,ok,0.04625,0.1740327868852459,0.5375,,0.37068935143082493,1.335725936242846,0.0203873799338059,,0.23624999999999996,,,8.0,1.0,0.9201093333333333,1.58736303470603
P5,beta=8,orders_n600,101.0,89835.0,3065.0,2403.0,2111.0,2.0002226090702013,47.0,79ca113,,1.0,ok,0.05125,0.1430817610062893,0.48750000000000004,,0.14346664135535123,0.5726852145191795,1.5041785536497605,,0.27125,,,8.0,2.0,0.9201093333333333,1.7242735121571862
P5,beta=8,orders_n600,102.0,85391.0,3140.0,2385.0,2139.0,2.0676209936885686,43.0,79ca113,,1.0,ok,0.03875,0.1330263157894737,0.6125,,1.720625094836197,1.1668786669296434,0.49628118596649745,,0.22749999999999998,,,8.0,0.0,0.920454,1.3319391206080553
P5,beta=8,orders_n600,102.0,89854.0,3013.0,2444.0,2189.0,1.9999406429380304,45.0,79ca113,,1.0,ok,0.0175,0.09849377865094958,0.7537655533726262,,0.1512652071495,0.9191860844057234,0.5256996681984955,,0.23874999999999996,,,8.0,1.0,0.920454,1.8109796221328835
P5,beta=8,orders_n600,102.0,88953.0,2921.0,2409.0,2181.0,2.01336817737743,47.0,79ca113,,1.0,ok,0.06625,0.21662933192779021,0.3375,,0.22011099315027444,0.8611159373287434,1.5041785536497605,,0.22374999999999998,,,8.0,2.0,0.920454,1.7046194428240362
P5,beta=32,orders_n600,100.0,90354.0,29365.0,24519.0,15213.0,1.992538701012149,8.0,79ca113,,0.0,structural_block: only 0 chains,,,-5.0,,0.35598671277510074,95.93368559349673,36.9818513919013,,,,,32.0,0.0,0.005682,-106.97359367942695
P5,beta=32,orders_n600,100.0,90290.0,27958.0,20222.0,15444.0,1.993484197315734,8.0,79ca113,,0.0,structural_block: only 0 chains,,,-5.0,,0.32983635537273187,91.49026544785423,36.9818513919013,,,,,32.0,1.0,0.005682,-105.1735610958558
P5,beta=32,orders_n600,101.0,90224.0,27361.0,25259.0,15080.0,1.9944598389532526,8.0,79ca113,,0.0,structural_block: only 0 chains,,,-5.0,,0.30285224404304834,95.7048426750999,36.9818513919013,,,,,32.0,0.0,0.005508,-106.07954286216045
P5,beta=32,orders_n600,101.0,90074.0,28965.0,23884.0,14917.0,1.9966794715482958,8.0,79ca113,,0.0,structural_block: only 0 chains,,,-5.0,,0.241462066797259,95.01242909759213,36.9818513919013,,,,,32.0,1.0,0.005508,-106.78432688344256
