i,j,t_i,x_i,t_j,x_j,true_spacelike_distance,common_future_count,common_past_count,minimal_enclosing_interval_count
572.0,689.0,-0.05547006869125104,0.2441390478246763,0.03404880332322069,-1.7954003466854442,2.0375738792279328,11.0,25.0,208.0
41.0,93.0,1.4732111183889476,-0.22983920690079432,1.4472816846592176,-0.36861849923164486,0.13633545557303578,5.0,490.0,7.0
435.0,512.0,0.17388308786455742,1.2337799874350737,-1.2475224425393412,-0.3575776473380434,0.7155595292412094,73.0,16.0,46.0
104.0,477.0,-0.5204327917855798,-0.7321009777492296,-0.12482232776561197,0.9904418878392653,1.6764982208602934,90.0,25.0,161.0
36.0,565.0,-0.292921771083412,-1.2950300894641573,-0.4897118245704988,1.0724451405271045,2.3592822297196085,61.0,5.0,245.0
348.0,439.0,0.0581693493625548,-1.7280068248532914,0.28288427809454975,-1.1503854413365948,0.5321180916870963,29.0,58.0,26.0
270.0,444.0,0.013508972753011772,-1.7229684850632536,0.5928584264303263,-1.097252774752959,0.23637758069011902,28.0,55.0,9.0
18.0,210.0,0.1801706513243828,-0.08146878009159401,0.5326340779214358,-0.9952574500960807,0.8430772600064793,41.0,159.0,50.0
121.0,137.0,0.6555709644321905,-0.76335502892238,0.8268584852852658,-0.29638939268398995,0.4344162642299799,36.0,249.0,18.0
287.0,575.0,-0.07280155223039353,-1.1854961942143725,-0.9402727665727331,-0.07374194189658258,0.6953353218657274,123.0,34.0,30.0
171.0,488.0,0.03256058615523827,1.280830279843489,1.084150469005043,0.0765276584859565,0.5869442240081748,28.0,91.0,32.0
379.0,388.0,-0.042407375982397966,0.3220694213607546,-0.30898602074030235,-0.8067702088494779,1.0969114535331526,109.0,65.0,64.0
501.0,667.0,-0.9388476638822181,-0.8252846205751903,-0.17934220240440224,0.8409713496275187,1.483091505006195,109.0,9.0,127.0
31.0,575.0,-1.0554595772021242,-0.6954781113636278,-0.9402727665727331,-0.07374194189658258,0.6109728824428979,305.0,11.0,31.0
446.0,611.0,-0.8546746920462498,-0.7227373591819751,-0.5127236037126259,0.4110710964751145,1.0810139070830516,185.0,21.0,74.0
110.0,318.0,1.5679397346840624,-0.34426927810834884,0.9737216473799899,0.9154352871165081,1.1107477014916731,1.0,289.0,78.0
82.0,668.0,0.607609799054091,-1.0841322468191494,1.4402195490151342,0.022314691229078747,0.7286877458734358,5.0,220.0,46.0
385.0,546.0,0.0725539670629276,1.46529545048583,0.45355182304728325,0.07674008023329836,1.3352627643997528,33.0,65.0,88.0
425.0,652.0,0.5341103859975402,1.4048165863890463,0.24949352419277648,0.6148513413986931,0.73691134491815,9.0,135.0,44.0
249.0,348.0,0.10170249599232495,1.7070525789528412,0.0581693493625548,-1.7280068248532914,3.4347835408976577,2.0,4.0,573.0
252.0,486.0,0.06686170420709292,-1.8209065732745695,-0.4824908437009854,-1.006435043554173,0.601311608762034,20.0,32.0,39.0
206.0,489.0,-0.705447324530696,-0.8385577810327826,-0.006803975105776683,1.981859387644571,2.732517241606045,2.0,1.0,617.0
17.0,552.0,0.6156610805726004,-1.112691626133395,0.16637075055849726,-0.6500004500764891,0.11055009614080401,26.0,181.0,14.0
67.0,353.0,0.3713077532518865,0.8868636098813043,0.4478194266292319,-1.4493287242002635,2.3349390967771475,5.0,63.0,276.0
406.0,487.0,-0.07765124663459311,1.690538245995896,-0.49143137018549465,-1.4980748366887011,3.1616513723719715,14.0,1.0,493.0
30.0,388.0,-0.7243737316686523,0.29442009012997455,-0.30898602074030235,-0.8067702088494779,1.0198397541654087,156.0,37.0,64.0
489.0,698.0,-0.006803975105776683,1.981859387644571,1.8182950749639573,-0.13374951444735533,1.0699600385272159,1.0,2.0,278.0
188.0,302.0,0.34966769185968305,-0.3393671955900817,0.11514429903354051,0.44071296871741433,0.7439918285595111,78.0,158.0,36.0
477.0,689.0,-0.12482232776561197,0.9904418878392653,0.03404880332322069,-1.7954003466854442,2.7813084905073335,9.0,10.0,367.0
